ID,TARGET
18770,1
18772,1
18776,1
18778,1
18783,0
18785,1
18791,0
18792,1
18793,0
18795,0
18798,1
18800,1
18802,0
18803,0
18804,0
18805,1
18806,1
18807,0
18810,0
18813,0
18826,0
18834,0
18838,0
18839,0
18841,1
18842,0
18843,1
18845,0
18846,0
18850,0
18854,0
18855,0
18856,0
18858,0
18859,0
18860,0
18862,0
18865,1
18867,0
18869,1
18870,0
18871,1
18873,0
18874,1
18883,0
18887,0
18888,0
18889,0
18890,0
18892,1
18893,0
18894,1
18895,0
18897,0
18899,0
18900,0
18902,0
18904,0
18905,0
18906,1
18907,0
18908,1
18910,0
18913,0
18916,0
18917,0
18918,0
18920,1
18922,1
18923,1
18925,0
18927,1
18928,0
18929,0
18930,1
18934,0
18935,0
18937,1
18938,0
18940,0
18942,0
18943,0
18954,0
18956,0
18957,0
18959,1
18961,0
18963,0
18964,1
18965,0
18966,0
18968,1
18970,1
18971,0
18973,0
18976,0
18979,0
18980,0
18981,0
18984,1
18985,1
18988,1
18989,1
18990,1
18991,0
18994,1
18996,1
18999,1
19000,0
19002,1
19006,0
19007,0
19008,0
19014,1
19016,0
19017,0
19019,1
19025,0
19030,0
19031,0
19032,1
19033,0
19034,0
19037,1
19038,0
19040,0
19044,0
19046,0
19047,0
19050,1
19051,1
19052,1
19053,0
19054,1
19056,1
19057,0
19059,0
19060,0
19062,0
19070,0
19071,1
19072,1
19073,1
19074,0
19075,0
19081,1
19082,0
19086,1
19087,1
19090,0
19091,1
19095,1
19098,0
19099,0
19100,0
19101,0
19103,0
19104,0
19105,1
19107,0
19108,0
19109,1
19112,0
19113,0
19114,0
19117,1
19118,0
19122,0
19124,1
19127,1
19130,1
19132,0
19133,0
19136,1
19140,0
19144,0
19145,0
19146,0
19147,0
19150,1
19151,0
19152,1
19154,0
19155,0
19156,0
19163,1
19166,0
19170,1
19173,0
19174,0
19175,0
19176,0
19178,1
19179,1
19182,0
19184,1
19186,0
19188,0
19189,0
19191,0
19192,1
19194,0
19196,0
19198,1
19199,1
19200,0
19206,0
19207,0
19208,0
19209,1
19218,1
19219,0
19223,0
19229,0
19230,0
19231,0
19234,0
19239,1
19240,0
19242,0
19243,0
19248,0
19249,0
19250,1
19252,0
19253,1
19255,1
19258,1
19260,0
19261,0
19262,0
19263,1
19266,0
19268,1
19273,0
19278,1
19279,0
19280,0
19283,0
19284,0
19288,1
19289,1
19290,1
19294,0
19295,0
19296,0
19297,0
19298,0
19302,1
19303,0
19304,1
19307,0
19310,1
19312,0
19316,0
19321,0
19322,0
19323,0
19324,0
19325,0
19329,0
19330,1
19331,0
19334,1
19336,0
19340,0
19342,0
19343,0
19346,0
19347,0
19348,0
19349,1
19354,0
19355,1
19356,0
19358,0
19359,1
19362,0
19363,0
19365,1
19369,0
19370,0
19371,0
19372,0
19375,0
19376,1
19379,1
19381,0
19383,1
19386,1
19389,0
19391,0
19392,0
19393,1
19394,1
19396,0
19397,0
19398,0
19399,0
19400,0
19401,1
19402,0
19404,0
19405,0
19406,0
19408,1
19409,0
19413,1
19414,0
19415,0
19417,1
19418,0
19419,1
19422,0
19424,1
19425,0
19426,0
19431,0
19433,0
19434,0
19435,1
19437,1
19438,0
19442,0
19443,0
19445,0
19448,0
19449,0
19450,0
19451,0
19456,1
19457,0
19458,0
19460,1
19462,1
19463,0
19464,1
19466,1
19467,1
19468,0
19473,1
19477,0
19478,0
19484,0
19490,0
19492,0
19497,1
19499,0
19500,0
19501,1
19504,0
19508,1
19513,1
19516,0
19517,0
19519,0
19521,0
19522,0
19524,1
19525,0
19526,0
19527,1
19534,0
19535,0
19538,0
19540,1
19542,1
19543,0
19544,0
19546,1
19548,0
19549,1
19552,0
19553,0
19554,0
19556,0
19559,1
19560,1
19564,1
19565,0
19568,0
19569,1
19570,0
19571,0
19573,1
19575,0
19576,1
19578,1
19579,0
19580,0
19582,0
19586,0
19587,1
19590,1
19591,0
19592,0
19594,1
19596,1
19597,1
19598,0
19599,0
19600,1
19602,0
19603,0
19604,0
19607,0
19608,0
19612,0
19613,0
19614,0
19616,0
19618,0
19621,0
19622,1
19623,1
19624,0
19625,0
19626,1
19628,0
19631,0
19635,1
19636,1
19637,0
19638,1
19639,0
19641,0
19642,1
19643,0
19646,0
19647,1
19648,0
19649,0
19650,0
19652,0
19653,0
19657,1
19659,1
19661,0
19667,1
19669,0
19671,1
19673,0
19677,0
19678,1
19681,0
19683,0
19684,0
19686,0
19687,1
19693,0
19694,1
19695,1
19696,0
19697,0
19698,0
19699,1
19701,0
19703,0
19704,1
19705,1
19707,0
19708,1
19711,0
19713,0
19714,0
19718,1
19724,1
19725,1
19728,0
19729,1
19730,0
19734,0
19735,0
19736,1
19739,0
19740,0
19741,0
19742,1
19744,1
19745,1
19746,0
19748,1
19750,1
19752,1
19754,0
19756,1
19758,0
19759,0
19760,1
19762,0
19764,1
19765,1
19768,1
19772,1
19773,0
19774,0
19775,0
19776,0
19778,0
19782,1
19783,1
19785,1
19787,1
19788,0
19791,0
19792,1
19794,0
19798,1
19801,0
19803,1
19806,0
19807,0
19810,0
19812,0
19817,0
19819,0
19824,0
19825,0
19826,1
19827,1
19828,1
19832,0
19836,0
19839,0
19842,0
19844,1
19845,0
19848,0
19849,0
19851,0
19853,0
19854,0
19855,1
19860,1
19862,0
19865,1
19867,1
19868,0
19869,0
19870,0
19871,1
19873,0
19874,1
19875,1
19876,0
19877,0
19880,0
19881,0
19886,0
19887,1
19892,0
19893,0
19894,0
19896,0
19898,0
19899,0
19901,1
19902,0
19903,1
19904,0
19906,1
19911,1
19913,1
19919,1
19921,0
19926,0
19929,1
19930,0
19939,0
19940,0
19945,1
19947,0
19949,0
19951,1
19964,0
19965,0
19967,0
19968,0
19969,0
19970,1
19971,0
19972,0
19974,1
19975,1
19976,0
19982,1
19983,0
19985,0
19989,0
19990,0
19992,0
19995,0
19997,0
19998,0
19999,1
20000,0
20001,0
20002,0
20003,0
20007,0
20009,1
20011,0
20013,0
20014,1
20017,0
20018,0
20020,0
20022,1
20026,0
20028,0
20029,0
20031,0
20032,0
20034,0
20038,1
20041,1
20043,1
20045,0
20047,1
20051,0
20054,1
20056,0
20058,0
20059,1
20061,1
20062,1
20065,0
20066,0
20067,0
20068,1
20073,0
20075,1
20076,0
20079,0
20080,0
20082,0
20083,1
20085,1
20089,0
20090,1
20092,0
20098,0
20102,1
20104,1
20107,0
20108,0
20109,0
20110,0
20113,0
20114,0
20120,0
20122,0
20123,0
20126,1
20130,0
20131,1
20136,0
20137,1
20138,0
20140,0
20142,1
20143,0
20144,0
20145,1
20146,1
20147,1
20149,0
20152,1
20153,0
20155,0
20156,1
20157,0
20158,0
20167,1
20168,0
20170,0
20171,0
20172,0
20173,0
20175,0
20176,0
20183,1
20185,0
20188,0
20189,0
20190,0
20191,0
20192,0
20199,1
20201,1
20202,1
20205,1
20206,0
20209,1
20211,0
20214,0
20216,0
20218,0
20222,0
20223,0
20225,0
20227,1
20228,1
20230,0
20233,1
20235,0
20236,0
20239,0
20242,1
20243,1
20246,1
20247,0
20248,0
20250,1
20252,0
20254,0
20255,0
20256,1
20258,1
20259,1
20261,1
20265,0
20266,0
20268,0
20269,1
20272,1
20273,0
20274,1
20275,1
20276,1
20280,0
20281,1
20282,0
20285,1
20287,0
20291,0
20292,1
20299,1
20300,1
20301,0
20302,0
20305,0
20307,1
20308,0
20310,0
20311,0
20315,1
20319,1
20322,0
20326,0
20327,0
20328,1
20329,0
20330,0
20332,0
20336,1
20342,1
20344,1
20345,0
20347,1
20350,1
20351,0
20352,0
20354,0
20355,1
20356,0
20361,0
20362,0
20363,0
20364,1
20368,1
20382,1
20385,0
20387,0
20388,0
20389,0
20390,1
20394,1
20396,0
20397,0
20400,0
20404,1
20405,0
20406,1
20407,1
20413,0
20415,0
20417,0
20418,0
20419,0
20420,0
20421,1
20422,0
20425,0
20426,0
20428,1
20430,1
20432,1
20434,0
20435,0
20436,1
20437,0
20439,1
20442,0
20445,1
20447,1
20448,1
20460,0
20461,1
20462,0
20464,0
20466,0
20469,1
20471,0
20473,0
20475,0
20478,1
20479,0
20481,1
20482,1
20485,1
20486,0
20488,1
20489,0
20492,1
20493,1
20494,1
20495,1
20496,0
20501,0
20504,0
20506,1
20507,1
20509,1
20512,1
20513,1
20514,1
20515,1
20517,0
20518,0
20519,0
20523,0
20525,0
20526,0
20528,0
20531,0
20536,0
20540,0
20541,0
20544,0
20545,1
20546,0
20548,0
20553,0
20555,0
20558,0
20559,0
20561,0
20562,1
20564,0
20565,0
20568,0
20569,0
20570,1
20572,1
20573,0
20575,0
20576,0
20580,0
20582,0
20584,1
20588,1
20590,0
20593,1
20594,0
20595,1
20596,1
20597,0
20602,0
20603,0
20604,0
20605,0
20606,1
20607,1
20608,0
20610,1
20612,0
20613,1
20620,1
20622,1
20626,0
20627,0
20628,0
20629,1
20633,0
20635,1
20637,1
20638,1
20639,0
20641,0
20643,0
20644,1
20645,0
20649,0
20651,1
20654,0
20657,0
20658,0
20659,1
20660,0
20662,0
20664,0
20665,1
20668,0
20669,0
20670,1
20671,0
20672,0
20674,1
20675,0
20677,0
20679,0
20680,1
20681,0
20682,1
20683,1
20685,0
20686,0
20687,0
20688,0
20691,0
20693,1
20694,0
20696,1
20698,0
20699,0
20702,0
20704,1
20705,0
20706,0
20709,0
20710,0
20712,0
20713,0
20714,0
20715,0
20716,1
20718,1
20719,0
20721,1
20722,0
20725,0
20727,1
20728,0
20729,0
20732,0
20734,1
20735,0
20736,0
20740,0
20742,0
20745,0
20747,0
20748,1
20749,1
20751,1
20752,0
20754,1
20757,0
20759,1
20761,1
20764,0
20767,0
20768,1
20770,0
20772,0
20773,1
20774,1
20775,0
20779,1
20781,0
20783,0
20784,1
20785,0
20789,0
20791,0
20794,0
20796,1
20798,0
20801,0
20802,1
20803,0
20804,0
20805,1
20806,0
20807,0
20816,1
20819,0
20822,1
20825,1
20827,1
20828,0
20829,0
20832,0
20834,1
20838,0
20842,0
20844,0
20845,0
20848,0
20849,1
20852,0
20854,0
20857,0
20860,0
20863,0
20864,0
20865,0
20867,1
20868,1
20870,0
20872,1
20873,0
20874,1
20875,0
20876,1
20879,1
20880,0
20882,0
20883,1
20886,0
20887,0
20888,1
20889,1
20892,0
20893,1
20894,1
20897,0
20899,0
20900,0
20901,1
20902,0
20903,1
20906,0
20907,0
20910,0
20911,1
20912,0
20916,0
20919,0
20921,0
20925,1
20926,0
20927,0
20929,0
20932,0
20935,0
20939,0
20942,1
20943,0
20944,0
20947,0
20952,1
20953,0
20957,0
20959,1
20960,1
20962,1
20964,1
20972,0
20974,1
20977,0
20980,1
20983,0
20984,1
20986,1
20987,0
20988,0
20989,0
20993,1
20995,1
20996,0
20997,0
20998,0
21000,1
21001,1
21002,0
21003,0
21004,0
21008,0
21010,1
21011,0
21013,0
21018,0
21021,0
21024,1
21026,1
21028,1
21032,1
21035,0
21036,0
21038,1
21039,0
21041,1
21044,0
21045,0
21046,1
21047,0
21048,0
21052,0
21054,0
21057,0
21061,1
21063,1
21064,1
21065,0
21066,0
21067,0
21070,0
21072,1
21074,1
21075,1
21076,0
21077,0
21078,1
21079,0
21080,1
21082,0
21084,0
21085,0
21090,1
21094,0
21096,1
21098,0
21100,1
21103,0
21104,0
21106,0
21108,0
21109,1
21111,0
21113,0
21118,0
21120,1
21121,0
21122,0
21125,0
21127,0
21129,0
21131,1
21136,0
21139,1
21141,0
21143,0
21144,0
21145,0
21146,1
21148,1
21149,0
21151,0
21152,1
21153,0
21156,1
21158,1
21160,1
21162,1
21164,0
21165,0
21167,0
21169,0
21171,0
21173,0
21174,0
21175,0
21176,0
21177,0
21178,1
21179,1
21181,0
21185,0
21186,0
21187,0
21188,0
21191,1
21192,1
21193,0
21194,0
21197,1
21198,0
21199,1
21204,0
21205,0
21206,0
21210,1
21214,0
21218,1
21219,0
21223,1
21224,0
21225,0
21227,1
21229,0
21234,1
21235,0
21240,1
21246,0
21248,1
21251,0
21252,0
21253,0
21255,0
21257,0
21259,0
21260,1
21265,0
21267,0
21268,0
21271,0
21272,0
21275,0
21283,1
21284,0
21285,0
21286,0
21287,1
21288,0
21289,1
21290,1
21291,0
21296,0
21297,1
21300,0
21301,0
21303,0
21305,1
21307,1
21309,0
21311,1
21316,1
21317,0
21319,1
21322,0
21325,0
21326,0
21327,0
21328,0
21329,1
21330,0
21331,0
21334,1
21337,1
21339,0
21340,1
21342,0
21345,1
21347,0
21349,0
21350,1
21352,0
21355,0
21356,0
21357,1
21363,0
21364,0
21366,0
21367,0
21369,0
21370,0
21375,0
21378,0
21379,0
21380,1
21381,0
21383,0
21385,1
21386,0
21387,0
21392,0
21394,1
21395,1
21397,0
21398,1
21399,0
21401,1
21402,0
21403,1
21404,0
21405,1
21406,0
21409,1
21410,1
21411,1
21414,1
21416,1
21417,1
21420,0
21422,0
21423,1
21424,0
21428,0
21429,0
21430,1
21431,1
21433,0
21434,0
21435,0
21437,1
21446,0
21451,0
21453,0
21458,0
21466,0
21467,1
21468,0
21469,0
21471,0
21472,1
21473,0
21476,0
21480,1
21483,1
21487,0
21493,0
21494,0
21495,1
21496,0
21497,1
21498,0
21499,0
21505,1
21510,0
21511,0
21512,1
21513,0
21521,1
21523,0
21525,1
21528,1
21530,1
21531,1
21532,0
21533,0
21534,0
21537,1
21538,0
21542,0
21543,0
21544,1
21545,0
21546,0
21547,0
21548,0
21551,0
21553,0
21554,0
21555,0
21556,0
21557,0
21558,0
21560,0
21561,0
21563,0
21565,0
21568,0
21571,0
21573,0
21574,1
21575,0
21580,1
21581,0
21583,1
21585,1
21587,0
21589,0
21591,1
21594,1
21596,0
21597,1
21600,1
21601,1
21602,0
21604,1
21605,1
21606,0
21607,0
21608,0
21609,1
21611,1
21612,0
21615,0
21616,0
21621,0
21624,0
21625,0
21627,0
21631,0
21633,0
21635,0
21637,0
21639,0
21640,0
21642,1
21643,0
21644,1
21645,0
21646,0
21647,0
21649,1
21650,1
21652,0
21655,0
21656,0
21661,0
21662,0
21665,1
21667,1
21670,1
21673,0
21675,0
21676,1
21677,0
21678,0
21681,0
21686,0
21689,0
21690,0
21691,0
21695,0
21696,1
21699,0
21703,0
21705,0
21707,1
21708,1
21713,1
21718,0
21719,0
21722,1
21723,0
21724,0
21727,0
21728,0
21729,0
21731,0
21732,1
21737,0
21741,0
21743,1
21744,0
21745,1
21747,1
21748,0
21751,0
21752,0
21754,1
21755,0
21758,1
21759,0
21762,0
21763,1
21767,1
21768,1
21771,0
21772,1
21773,1
21774,1
21775,1
21777,0
21778,0
21779,0
21781,0
21782,1
21784,1
21785,0
21787,1
21793,0
21795,1
21796,0
21798,0
21802,1
21803,0
21804,1
21805,0
21807,0
21810,0
21819,0
21821,0
21825,0
21829,0
21830,0
21831,0
21832,0
21833,0
21835,0
21836,1
21837,0
21840,0
21841,0
21843,0
21846,1
21848,0
21849,0
21851,0
21852,0
21854,1
21856,0
21860,0
21865,0
21866,0
21868,1
21869,0
21871,0
21873,0
21874,0
21876,1
21878,0
21879,0
21881,1
21882,0
21883,1
21884,0
21889,0
21890,0
21891,0
21892,1
21894,1
21895,0
21896,0
21899,1
21900,0
21901,1
21902,0
21904,0
21907,0
21908,0
21911,1
21914,0
21915,0
21916,0
21917,0
21920,0
21922,0
21923,1
21924,1
21925,0
21927,0
21928,1
21931,0
21933,0
21935,0
21936,1
21938,0
21941,0
21944,0
21949,0
21950,0
21951,1
21954,0
21956,0
21962,1
21963,1
21965,1
21966,0
21970,0
21972,0
21974,0
21975,1
21977,0
21978,1
21979,1
21980,1
21983,0
21986,0
21993,0
21994,1
21997,0
21998,0
22000,0
22001,1
22002,0
22004,0
22007,1
22012,0
22014,1
22015,1
22017,0
22019,1
22020,1
22021,0
22022,0
22023,1
22024,1
22026,0
22029,0
22030,1
22031,0
22032,1
22034,0
22035,0
22041,0
22042,1
22043,0
22045,0
22047,0
22048,1
22049,0
22052,0
22053,1
22056,1
22058,0
22061,1
22067,0
22068,0
22072,0
22077,0
22082,0
22084,0
22088,0
22091,0
22096,0
22097,0
22098,0
22099,1
22101,1
22102,0
22104,0
22105,1
22109,1
22112,0
22118,0
22119,0
22120,0
22121,1
22122,0
22123,0
22126,0
22127,0
22128,0
22134,1
22136,0
22138,1
22139,0
22140,0
22142,0
22143,0
22145,1
22146,0
22148,0
22150,0
22155,0
22157,0
22158,1
22160,1
22161,1
22162,1
22163,0
22164,0
22165,0
22166,1
22167,1
22168,0
22169,0
22170,0
22176,0
22178,0
22179,1
22180,0
22181,0
22183,0
22184,0
22186,0
22187,0
22193,1
22195,0
22196,0
22197,0
22199,1
22200,0
22202,0
22203,0
22206,0
22207,0
22208,1
22209,0
22213,0
22214,1
22216,0
22217,0
22218,0
22219,1
22220,1
22224,0
22227,1
22228,1
22229,0
22230,1
22231,0
22233,1
22236,0
22237,0
22241,1
22243,1
22244,1
22246,1
22247,0
22248,0
22250,1
22251,0
22252,0
22254,0
22258,1
22259,1
22262,1
22263,0
22264,1
22265,1
22266,0
22267,0
22268,0
22270,0
22271,0
22273,1
22274,0
22281,0
22283,0
22285,0
22286,0
22287,1
22288,0
22289,1
22301,0
22303,1
22305,0
22306,1
22308,1
22310,0
22311,0
22312,0
22313,1
22315,0
22316,1
22317,0
22318,0
22321,0
22328,1
22329,1
22330,1
22331,1
22332,1
22335,1
22336,1
22340,0
22341,0
22342,1
22343,0
22344,0
22345,1
22347,0
22348,0
22349,1
22350,1
22353,0
22354,0
22355,1
22356,0
22358,1
22359,1
22361,0
22362,0
22363,0
22365,0
22367,0
22370,0
22372,0
22375,0
22377,0
22378,1
22380,0
22381,0
22382,0
22384,1
22387,0
22388,0
22390,0
22391,0
22394,0
22403,0
22404,0
22406,0
22407,1
22412,1
22413,0
22415,0
22418,1
22420,0
22421,1
22423,0
22425,1
22426,0
22428,1
22431,0
22434,0
22436,1
22440,0
22446,1
22447,1
22450,0
22452,0
22453,0
22454,0
22455,0
22456,0
22457,0
22458,1
22459,0
22460,1
22461,0
22463,1
22465,1
22467,0
22469,1
22472,0
22478,1
22479,1
22483,0
22485,0
22486,1
22487,1
22490,0
22493,0
22494,0
22497,0
22498,0
22501,1
22502,1
22503,0
22506,1
22508,1
22513,1
22514,0
22518,0
22521,0
22522,0
22524,1
22526,1
22528,1
22535,1
22536,1
22537,0
22541,0
22542,0
22543,0
22544,0
22545,0
22546,1
22547,0
22548,0
22550,1
22552,0
22554,0
22556,1
22557,0
22559,1
22560,0
22561,1
22563,1
22565,0
22566,0
22568,1
22570,0
22571,0
22572,1
22575,0
22576,0
22577,1
22578,0
22581,0
22582,0
22584,0
22585,0
22588,1
22591,0
22592,0
22593,1
22594,0
22595,0
22596,0
22598,0
22599,0
22600,1
22602,0
22603,1
22607,1
22611,0
22613,0
22614,1
22615,0
22616,0
22617,1
22618,0
22619,1
22620,0
22621,0
22623,1
22624,0
22626,1
22627,1
22628,0
22632,0
22633,0
22635,1
22637,0
22638,0
22640,1
22641,1
22642,0
22643,0
22647,1
22649,0
22650,0
22652,1
22653,0
22658,1
22659,0
22665,0
22668,1
22669,1
22674,1
22676,1
22677,0
22678,0
22681,0
22686,0
22688,0
22689,0
22691,0
22692,1
22693,1
22694,0
22695,0
22699,1
22700,1
22701,0
22702,0
22705,0
22707,0
22708,1
22711,0
22712,1
22716,0
22717,1
22720,1
22721,1
22722,0
22723,1
22724,0
22726,1
22731,1
22732,0
22734,0
22735,1
22736,1
22738,0
22740,0
22741,0
22744,1
22747,1
22748,0
22749,0
22751,1
22752,0
22754,0
22756,1
22758,1
22759,0
22760,1
22762,1
22763,1
22764,0
22766,0
22767,1
22768,1
22771,0
22773,0
22775,0
22776,0
22784,0
22786,0
22789,1
22790,1
22792,1
22794,0
22799,0
22800,0
22805,0
22806,0
22809,0
22810,1
22817,0
22819,0
22820,0
22822,1
22823,1
22824,0
22830,0
22831,1
22838,0
22840,1
22843,0
22846,0
22847,0
22848,0
22849,0
22855,0
22856,0
22857,0
22858,0
22863,0
22866,0
22867,1
22868,1
22870,1
22871,0
22874,1
22875,0
22878,0
22884,0
22891,0
22892,0
22893,0
22895,0
22896,0
22897,0
22898,0
22900,0
22902,1
22903,0
22904,1
22905,0
22906,0
22909,0
22910,0
22912,0
22913,0
22915,0
22916,1
22917,0
22919,1
22925,1
22928,0
22930,1
22932,0
22933,0
22934,0
22936,0
22939,1
22941,1
22944,1
22946,0
22949,1
22951,0
22954,1
22955,0
22957,1
22958,1
22959,0
22960,0
22962,0
22965,1
22967,0
22972,1
22975,0
22976,0
22977,1
22978,1
22983,1
22984,0
22990,1
22994,1
22996,0
22998,1
22999,1
23003,0
23004,0
23005,0
23008,0
23009,1
23010,0
23011,0
23017,1
23018,1
23021,1
23023,1
23024,1
23025,0
23027,0
23028,0
23029,1
23030,1
23033,0
23035,0
23040,1
23042,0
23043,0
23044,0
23045,0
23047,0
23052,0
23054,1
23055,1
23056,1
23057,1
23062,0
23066,0
23070,0
23074,0
23075,0
23076,0
23079,0
23080,1
23081,1
23082,1
23083,0
23085,1
23086,0
23088,1
23093,0
23094,0
23096,1
23097,0
23098,1
23100,1
23104,1
23106,0
23113,0
23114,1
23116,0
23118,0
23120,0
23121,1
23126,1
23127,0
23128,1
23131,1
23132,0
23133,0
23137,0
23138,0
23139,1
23141,0
23142,0
23143,0
23144,0
23147,0
23153,0
23157,1
23161,0
23163,0
23164,0
23167,0
23169,1
23171,0
23173,0
23175,1
23177,0
23178,0
23179,1
23183,0
23184,0
23185,0
23186,0
23187,0
23188,0
23190,0
23191,1
23192,0
23194,1
23196,0
23198,0
23200,0
23201,0
23205,1
23207,0
23208,0
23209,1
23210,0
23212,1
23213,0
23216,0
23217,0
23218,1
23221,0
23222,1
23223,1
23224,0
23225,1
23227,0
23229,0
23234,0
23238,0
23240,1
23246,0
23247,0
23250,1
23251,1
23253,1
23254,0
23255,0
23256,0
23257,1
23258,0
23259,1
23260,0
23261,0
23264,1
23265,1
23266,0
23267,0
23268,0
23270,0
23271,0
23276,0
23277,0
23279,0
23280,1
23281,1
23285,1
23288,1
23290,1
23291,1
23292,0
23293,0
23294,0
23297,0
23299,1
23300,0
23303,1
23304,1
23306,0
23308,0
23309,0
23310,0
23311,0
23317,1
23322,0
23323,1
23324,0
23325,0
23326,0
23331,0
23334,0
23335,1
23336,1
23337,0
23338,0
23339,0
23341,0
23342,1
23343,1
23344,0
23346,1
23347,0
23348,0
23351,0
23355,0
23356,0
23358,0
23361,0
23362,1
23364,0
23368,1
23370,0
23372,0
23375,0
23378,1
23379,1
23382,1
23385,1
23386,1
23387,1
23390,1
23391,1
23393,1
23394,1
23398,1
23399,1
23401,0
23405,0
23406,1
23408,0
23410,0
23413,0
23414,0
23415,0
23418,0
23420,0
23422,0
23425,0
23427,1
23428,1
23429,0
23430,1
23432,1
23433,0
23434,0
23435,0
23436,0
23437,0
23438,0
23441,0
23443,0
23449,0
23450,0
23452,0
23453,0
23454,1
23455,0
23456,0
23458,0
23461,0
23462,0
23463,0
23465,0
23469,1
23470,0
23472,1
23478,0
23480,1
23484,0
23485,0
23486,0
23488,0
23489,0
23492,0
23493,1
23494,0
23495,0
23496,0
23497,0
23500,0
23501,1
23502,0
23504,0
23506,0
23507,1
23508,0
23513,0
23514,0
23515,0
23521,0
23522,0
23524,0
23525,1
23527,0
23532,0
23536,0
23537,1
23539,1
23540,0
23541,0
23542,0
23548,0
23549,0
23551,1
23552,0
23554,1
23555,1
23556,0
23559,1
23560,1
23561,0
23563,1
23564,0
23570,1
23571,0
23574,0
23575,0
23577,1
23580,0
23584,1
23586,0
23588,0
23592,0
23593,0
23594,1
23595,1
23596,0
23598,0
23601,0
23603,1
23604,1
23608,1
23609,1
23614,1
23616,0
23617,1
23620,0
23622,1
23623,1
23624,0
23625,0
23629,0
23632,1
23633,1
23637,1
23638,0
23639,0
23645,0
23649,0
23650,0
23653,0
23654,1
23656,0
23658,0
23659,1
23663,0
23665,0
23667,0
23671,0
23675,1
23677,0
23679,1
23680,1
23681,0
23682,0
23683,0
23685,0
23686,0
23687,1
23690,0
23692,0
23693,1
23696,1
23697,0
23698,0
23700,1
23701,0
23702,0
23703,0
23704,0
23705,0
23706,0
23707,0
23708,0
23712,0
23713,0
23715,0
23720,1
23721,0
23722,1
23724,0
23725,0
23727,0
23728,0
23729,0
23731,1
23735,0
23740,1
23742,1
23743,1
23745,0
23746,1
23748,1
23750,0
23751,1
23755,0
23759,1
23760,0
23761,0
23762,0
23764,1
23765,0
23766,0
23767,0
23768,0
23769,0
23771,0
23772,0
23773,0
23775,1
23777,0
23779,0
23780,0
23782,0
23783,0
23784,1
23785,0
23787,0
23789,0
23790,0
23791,1
23792,0
23794,0
23799,1
23800,0
23803,0
23804,0
23805,1
23809,0
23811,0
23813,0
23814,0
23816,0
23818,1
23821,1
23822,0
23827,0
23829,0
23831,0
23833,0
23834,1
23839,1
23840,0
23843,0
23845,1
23846,0
23849,0
23850,0
23854,0
23857,0
23859,0
23860,0
23861,0
23863,1
23867,1
23868,0
23869,0
23871,0
23873,0
23877,1
23878,1
23879,1
23881,1
23883,0
23885,0
23886,0
23887,0
23889,0
23890,1
23891,1
23895,0
23896,0
23898,1
23899,0
23900,0
23902,0
23904,0
23906,0
23908,0
23910,1
23915,1
23917,0
23918,0
23922,1
23924,0
23926,0
23929,0
23934,1
23936,1
23941,0
23942,0
23944,1
23945,1
23947,0
23948,0
23951,1
23953,0
23955,0
23957,1
23959,0
23962,1
23963,0
23966,0
23970,1
23971,1
23972,0
23976,0
23978,1
23981,0
23983,1
23984,1
23985,0
23986,0
23988,0
23990,1
23991,0
23992,1
23993,0
23994,1
23995,1
23996,0
23997,0
24000,1
24001,0
24005,1
24007,0
24010,1
24014,1
24015,0
24017,0
24019,0
24020,1
24022,0
24023,0
24025,1
24026,1
24027,0
24028,1
24030,1
24033,0
24034,0
24036,0
24039,0
24040,0
24043,0
24044,0
24047,0
24048,0
24052,1
24054,1
24056,1
24058,0
24060,0
24061,0
24067,0
24068,0
24072,0
24073,1
24075,0
24076,1
24080,0
24081,0
24082,0
24083,0
24085,0
24086,0
24091,0
24094,0
24095,1
24098,0
24099,1
24100,1
24104,0
24105,0
24106,1
24111,1
24113,1
24115,1
24117,0
24119,0
24120,0
24121,0
24122,0
24127,0
24128,0
24140,0
24145,0
24149,0
24150,1
24151,0
24153,1
24155,1
24156,1
24157,1
24158,1
24159,0
24163,0
24166,0
24169,0
24173,0
24174,0
24178,0
24180,1
24183,0
24187,0
24189,0
24192,0
24193,0
24197,0
24198,0
24199,1
24200,0
24201,1
24203,1
24205,1
24207,1
24208,0
24218,1
24220,0
24224,0
24226,0
24230,1
24232,1
24236,1
24237,0
24238,0
24242,0
24249,0
24250,1
24251,0
24255,1
24256,0
24258,0
24263,0
24264,0
24265,1
24266,0
24268,1
24272,0
24273,0
24274,1
24275,0
24279,0
24280,1
24283,1
24284,1
24287,1
24288,0
24289,0
24291,0
24293,1
24294,1
24297,0
24298,0
24299,0
24301,1
24302,0
24303,1
24304,0
24305,1
24306,0
24308,0
24309,0
24310,0
24311,1
24313,0
24315,1
24316,1
24318,0
24319,0
24323,0
24325,0
24326,1
24327,0
24328,0
24329,0
24330,1
24331,0
24332,0
24339,0
24340,0
24341,0
24342,0
24343,0
24344,0
24345,0
24349,0
24351,0
24358,0
24360,1
24363,0
24367,0
24369,0
24370,1
24371,0
24373,0
24374,1
24379,1
24380,1
24381,0
24383,0
24385,1
24386,0
24387,0
24388,1
24389,0
24391,0
24392,1
24393,1
24394,0
24395,0
24396,0
24397,1
24398,0
24399,1
24400,0
24403,0
24404,1
24405,0
24406,1
24407,1
24409,0
24411,0
24412,0
24413,0
24415,0
24418,0
24419,0
